model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
RetinaNet,1531,0.77,2092.86,0.38,2094.01,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1532,0.84,2094.83,0.54,2096.21,0.48,2,0.3771,0,0,10,18,232,59,end
RetinaNet,1533,8.73,2102.94,0.55,2112.21,0.47,1,0.3768,0,1,10,18,232,60,end
RetinaNet,1534,0.72,2161.84,0.54,2163.1,0.46,1,0.383,0,1,10,18,232,60,end
RetinaNet,1535,0.86,2135.41,0.58,2136.85,0.47,2,0.3666,0,1,10,18,232,60,end
RetinaNet,1536,0.74,2086.41,0.6,2087.75,0.48,2,0.3607,0,2,10,18,233,60,end
RetinaNet,1537,0.74,2076.59,0.74,2078.07,0.48,3,0.3643,0,2,10,18,233,60,end
RetinaNet,1538,0.83,2150.1,0.85,2151.78,0.46,5,0.3976,0,2,10,18,233,60,end
RetinaNet,1539,0.86,2123.53,0.78,2125.18,0.47,5,0.4089,0,2,10,18,234,60,end
RetinaNet,1540,0.88,2106.18,0.96,2108.02,0.47,6,0.4167,0,4,10,18,236,60,end
RetinaNet,1541,0.75,2075.83,0.86,2077.44,0.48,6,0.4144,0,3,10,18,236,60,end
RetinaNet,1542,0.82,2092.49,1.14,2094.45,0.48,10,0.3979,0,6,10,18,238,60,end
RetinaNet,1543,0.74,2069.09,1.16,2070.99,0.48,8,0.3974,0,6,10,18,238,60,end
RetinaNet,1544,0.77,2077.18,1.0,2078.95,0.48,9,0.4251,0,5,10,18,239,60,end
RetinaNet,1545,0.8,2083.26,0.97,2085.03,0.48,7,0.4327,0,6,10,18,240,60,end
RetinaNet,1546,0.75,2105.74,0.93,2107.41,0.47,5,0.4408,0,4,10,18,240,60,end
RetinaNet,1547,0.73,2085.96,0.86,2087.55,0.48,4,0.4277,0,3,10,18,240,60,end
RetinaNet,1548,0.73,2087.06,1.04,2088.82,0.48,7,0.3993,0,4,10,18,240,60,end
RetinaNet,1549,0.8,2085.93,0.81,2087.55,0.48,2,0.5266,0,2,10,18,240,60,end
RetinaNet,1550,0.85,2059.14,0.8,2060.78,0.49,1,0.6812,0,1,10,18,240,60,end
RetinaNet,1551,0.81,2048.43,0.77,2050.02,0.49,1,0.7237,0,1,10,18,240,60,end
RetinaNet,1552,0.79,2092.35,0.79,2093.93,0.48,1,0.7499,0,1,10,18,240,60,end
RetinaNet,1553,0.7,2079.55,0.81,2081.06,0.48,1,0.7239,0,1,10,18,240,60,end
RetinaNet,1554,0.86,2128.46,0.82,2130.14,0.47,1,0.7423,0,1,10,18,240,60,end
RetinaNet,1555,0.76,2149.32,0.86,2150.94,0.46,1,0.757,0,1,10,18,240,60,end
RetinaNet,1556,0.86,2094.83,0.83,2096.53,0.48,1,0.7106,0,1,10,18,240,60,end
RetinaNet,1557,0.91,2079.95,0.76,2081.62,0.48,1,0.7509,0,1,10,18,240,60,end
RetinaNet,1558,0.8,2062.22,0.79,2063.82,0.48,1,0.7849,0,1,10,18,240,60,end
RetinaNet,1559,0.69,2115.84,0.78,2117.31,0.47,1,0.8121,0,1,10,18,240,60,end
RetinaNet,1560,0.73,2095.64,0.79,2097.16,0.48,1,0.8208,0,1,10,18,240,60,end
RetinaNet,1561,0.71,2113.78,0.81,2115.3,0.47,2,0.5695,0,1,10,18,240,60,end
RetinaNet,1562,0.79,2118.68,0.89,2120.36,0.47,1,0.7301,0,1,10,18,240,60,end
RetinaNet,1563,0.78,2149.05,0.96,2150.8,0.46,1,0.7142,0,1,10,18,240,60,end
RetinaNet,1564,0.72,2071.73,0.78,2073.23,0.48,1,0.7807,0,1,10,18,240,60,end
RetinaNet,1565,0.74,2093.34,0.76,2094.84,0.48,1,0.6787,0,1,10,18,240,60,end
RetinaNet,1566,0.69,2086.25,0.79,2087.74,0.48,2,0.5116,0,1,10,18,240,60,end
RetinaNet,1567,0.81,2122.89,0.85,2124.55,0.47,2,0.5337,0,2,10,18,240,61,end
RetinaNet,1568,0.72,2111.66,0.82,2113.19,0.47,2,0.5477,0,2,10,18,240,61,end
RetinaNet,1569,0.76,2067.51,1.08,2069.35,0.48,2,0.5329,0,2,10,18,240,61,end
RetinaNet,1570,0.71,2183.73,0.88,2185.31,0.46,2,0.4958,0,2,10,18,240,61,end
RetinaNet,1571,0.72,2181.57,0.78,2183.06,0.46,1,0.5878,0,1,10,18,240,61,end
RetinaNet,1572,0.78,2129.71,0.96,2131.44,0.47,3,0.4819,0,1,10,18,240,61,end
RetinaNet,1573,0.72,2132.94,0.82,2134.47,0.47,2,0.5418,0,2,10,18,240,62,end
RetinaNet,1574,0.98,2121.46,0.83,2123.27,0.47,2,0.5419,0,2,10,18,240,62,end
RetinaNet,1575,0.77,2125.24,0.79,2126.8,0.47,2,0.5541,0,2,10,18,240,62,end
RetinaNet,1576,0.97,2087.97,0.77,2089.71,0.48,2,0.5727,0,2,10,18,240,62,end
RetinaNet,1577,0.73,2074.7,1.01,2076.43,0.48,6,0.4418,0,1,10,18,240,62,end
RetinaNet,1578,0.75,2079.68,0.94,2081.36,0.48,6,0.4347,0,3,10,18,240,64,end
RetinaNet,1579,0.73,2050.88,1.08,2052.69,0.49,6,0.4376,0,5,10,18,243,64,end
RetinaNet,1580,0.74,2093.4,0.88,2095.02,0.48,5,0.435,0,5,10,18,244,64,end
RetinaNet,1581,0.87,2122.87,0.73,2124.47,0.47,3,0.4606,0,3,10,18,244,64,end
RetinaNet,1582,0.7,2061.97,0.9,2063.57,0.48,5,0.4276,0,3,10,18,244,64,end
RetinaNet,1583,0.8,2071.85,1.17,2073.81,0.48,10,0.4045,0,5,10,18,244,64,end
RetinaNet,1584,0.71,2062.63,1.36,2064.7,0.48,13,0.4228,0,7,10,18,244,64,end
RetinaNet,1585,0.72,2097.16,1.27,2099.16,0.48,8,0.4182,0,8,10,18,246,64,end
RetinaNet,1586,0.76,2150.95,1.11,2152.82,0.46,5,0.4132,0,5,10,18,246,64,end
RetinaNet,1587,0.82,2135.68,1.09,2137.6,0.47,7,0.4012,0,4,10,18,246,64,end
RetinaNet,1588,0.73,2087.39,1.13,2089.25,0.48,7,0.4011,0,6,10,18,247,64,end
RetinaNet,1589,0.77,2091.63,0.95,2093.36,0.48,3,0.4193,0,3,10,18,247,64,end
RetinaNet,1590,0.83,2082.59,1.19,2084.61,0.48,2,0.4438,0,2,10,18,247,64,end
