model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
Faster R-CNN,1477,0.97,2052.09,1.17,2054.22,0.49,9,0.5555,0,7,10,21,243,70,end
Faster R-CNN,1478,0.8,2008.28,7.64,2016.72,0.5,8,0.6025,0,7,10,21,243,70,end
Faster R-CNN,1479,0.93,2009.42,1.09,2011.44,0.5,9,0.5621,0,8,10,21,244,70,end
Faster R-CNN,1480,0.91,2009.65,1.04,2011.6,0.5,7,0.5912,0,7,10,21,244,70,end
Faster R-CNN,1481,1.08,2004.71,0.92,2006.7,0.5,5,0.5736,0,4,10,21,244,70,end
Faster R-CNN,1482,0.86,1996.2,1.13,1998.19,0.5,10,0.5486,0,5,10,21,244,70,end
Faster R-CNN,1483,0.91,2039.49,1.07,2041.47,0.49,8,0.5369,0,7,10,21,245,70,end
Faster R-CNN,1484,1.14,2013.47,1.02,2015.63,0.5,7,0.5798,0,6,10,21,245,70,end
Faster R-CNN,1485,0.98,2007.48,1.17,2009.63,0.5,10,0.567,0,7,10,21,246,70,end
Faster R-CNN,1486,0.91,2052.36,1.01,2054.28,0.49,6,0.5557,0,6,10,21,246,70,end
Faster R-CNN,1487,0.94,1972.29,0.96,1974.2,0.51,5,0.5608,0,4,10,21,246,70,end
Faster R-CNN,1488,0.85,2046.23,1.11,2048.19,0.49,9,0.5152,0,5,10,21,247,70,end
Faster R-CNN,1489,0.84,2034.89,1.37,2037.1,0.49,9,0.5031,0,8,10,21,248,70,end
Faster R-CNN,1490,0.84,2112.28,1.2,2114.33,0.47,8,0.526,0,8,10,21,248,70,end
Faster R-CNN,1491,0.98,2047.06,1.07,2049.11,0.49,6,0.5604,0,5,10,21,248,70,end
Faster R-CNN,1492,0.94,2045.43,1.1,2047.48,0.49,7,0.5767,0,6,10,21,249,70,end
Faster R-CNN,1493,0.83,2024.57,1.07,2026.47,0.49,6,0.5316,0,6,10,21,249,70,end
Faster R-CNN,1494,0.8,2050.47,1.01,2052.28,0.49,4,0.495,0,4,10,21,249,70,end
Faster R-CNN,1495,0.77,2042.28,0.93,2043.98,0.49,3,0.5297,0,3,10,21,249,70,end
Faster R-CNN,1496,0.87,2026.05,1.07,2027.99,0.49,6,0.4853,0,3,10,21,249,70,end
Faster R-CNN,1497,1.01,2036.39,1.06,2038.46,0.49,6,0.4915,0,6,10,21,249,70,end
Faster R-CNN,1498,0.89,2055.3,1.23,2057.42,0.49,4,0.4471,0,4,10,21,249,70,end
Faster R-CNN,1499,0.9,2079.25,1.02,2081.17,0.48,5,0.4563,0,4,10,21,249,70,end
Faster R-CNN,1500,0.93,2028.88,0.97,2030.78,0.49,3,0.4646,0,3,10,21,249,70,end
Faster R-CNN,1501,0.83,2036.03,0.94,2037.8,0.49,4,0.4748,0,3,10,21,249,70,end
Faster R-CNN,1502,0.73,2037.51,0.97,2039.2,0.49,2,0.4974,0,2,10,21,249,70,end
Faster R-CNN,1503,0.87,2042.57,0.94,2044.38,0.49,3,0.4649,0,2,10,21,249,70,end
Faster R-CNN,1504,0.89,2031.74,1.19,2033.82,0.49,3,0.5004,0,3,10,21,249,70,end
Faster R-CNN,1505,0.8,2099.35,0.92,2101.07,0.48,3,0.4952,0,3,10,21,249,70,end
Faster R-CNN,1506,0.69,2091.52,0.94,2093.15,0.48,3,0.4414,0,3,10,21,249,70,end
Faster R-CNN,1507,0.82,2003.3,1.04,2005.16,0.5,3,0.4793,0,3,10,21,249,70,end
Faster R-CNN,1508,0.76,2016.53,0.95,2018.24,0.5,3,0.5292,0,3,10,21,249,70,end
Faster R-CNN,1509,0.94,2029.52,0.89,2031.35,0.49,3,0.5546,0,3,10,21,249,70,end
Faster R-CNN,1510,0.83,2021.13,0.92,2022.89,0.49,3,0.5288,0,3,10,21,249,70,end
Faster R-CNN,1511,0.98,2022.43,0.9,2024.3,0.49,3,0.4859,0,3,10,21,249,70,end
Faster R-CNN,1512,0.95,2018.89,0.92,2020.76,0.49,3,0.538,0,3,10,21,249,70,end
Faster R-CNN,1513,0.81,2002.86,0.92,2004.59,0.5,3,0.5524,0,3,10,21,249,70,end
Faster R-CNN,1514,0.89,1996.37,0.9,1998.16,0.5,3,0.543,0,3,10,21,249,70,end
Faster R-CNN,1515,0.9,1996.28,0.93,1998.11,0.5,3,0.5676,0,3,10,21,249,70,end
Faster R-CNN,1516,0.99,2003.4,0.92,2005.31,0.5,4,0.4928,0,3,10,21,249,70,end
Faster R-CNN,1517,0.94,2038.69,0.81,2040.45,0.49,4,0.4683,0,4,10,21,249,71,end
Faster R-CNN,1518,0.89,2077.81,0.85,2079.56,0.48,4,0.4687,0,4,10,21,249,71,end
Faster R-CNN,1519,1.0,2054.98,0.83,2056.81,0.49,3,0.5311,0,3,10,21,249,71,end
Faster R-CNN,1520,1.04,2117.72,0.81,2119.56,0.47,3,0.5453,0,3,10,21,249,71,end
Faster R-CNN,1521,0.93,2131.5,0.77,2133.19,0.47,3,0.5273,0,2,10,21,249,71,end
Faster R-CNN,1522,1.6,2047.88,8.08,2057.56,0.49,3,0.5373,0,2,10,21,249,71,end
Faster R-CNN,1523,0.79,2034.49,0.84,2036.11,0.49,3,0.5476,0,2,10,21,249,71,end
Faster R-CNN,1524,0.8,2009.42,0.8,2011.01,0.5,4,0.5267,0,3,10,21,249,71,end
Faster R-CNN,1525,0.94,2034.3,0.65,2035.89,0.49,3,0.5299,0,2,10,21,249,71,end
Faster R-CNN,1526,0.83,2082.67,0.7,2084.2,0.48,3,0.5205,0,3,10,21,249,71,end
Faster R-CNN,1527,1.07,2321.79,9.78,2332.63,0.43,3,0.5702,0,2,10,21,249,71,end
Faster R-CNN,1528,1.84,2923.42,0.75,2926.0,0.34,3,0.5905,0,3,10,21,249,71,end
Faster R-CNN,1529,5.59,2321.69,14.74,2342.03,0.43,3,0.5897,0,3,10,21,249,71,end
Faster R-CNN,1530,1.09,2765.7,0.88,2767.66,0.36,4,0.5662,0,3,10,21,249,71,end
Faster R-CNN,1531,10.18,2213.16,0.66,2224.0,0.45,3,0.5921,0,3,10,21,249,71,end
Faster R-CNN,1532,3.59,2295.97,0.77,2300.33,0.43,4,0.5534,0,3,10,21,249,71,end
Faster R-CNN,1533,1.38,2376.32,0.68,2378.38,0.42,4,0.5493,0,4,10,21,249,72,end
Faster R-CNN,1534,2.27,2491.37,0.97,2494.61,0.4,5,0.569,0,4,10,21,249,72,end
Faster R-CNN,1535,0.82,2538.09,0.79,2539.71,0.39,5,0.6025,0,4,10,21,249,72,end
Faster R-CNN,1536,0.87,2128.44,0.73,2130.04,0.47,4,0.625,0,4,10,21,249,72,end
Faster R-CNN,1537,1.0,2070.57,0.82,2072.38,0.48,5,0.5891,0,4,10,21,249,72,end
Faster R-CNN,1538,0.88,2054.34,0.83,2056.05,0.49,6,0.6085,0,4,10,21,249,72,end
Faster R-CNN,1539,0.97,2066.82,0.81,2068.6,0.48,5,0.5782,0,4,10,21,249,72,end
Faster R-CNN,1540,1.02,2070.47,11.12,2082.61,0.48,7,0.5254,0,5,10,21,249,72,end
Faster R-CNN,1541,0.95,2075.79,0.82,2077.57,0.48,6,0.588,0,6,10,21,251,72,end
Faster R-CNN,1542,0.97,2044.4,0.88,2046.25,0.49,7,0.5286,0,6,10,21,251,72,end
Faster R-CNN,1543,0.84,2044.78,1.06,2046.68,0.49,5,0.5959,0,5,10,21,251,72,end
Faster R-CNN,1544,0.91,2087.83,0.93,2089.67,0.48,7,0.5564,0,5,10,21,251,72,end
Faster R-CNN,1545,0.89,2041.73,1.18,2043.8,0.49,7,0.5458,0,6,10,21,251,72,end
Faster R-CNN,1546,0.87,2078.52,0.91,2080.3,0.48,6,0.5542,0,5,10,21,251,72,end
Faster R-CNN,1547,1.0,2076.24,0.89,2078.13,0.48,5,0.4811,0,5,10,21,251,72,end
Faster R-CNN,1548,0.89,2144.01,0.86,2145.76,0.47,5,0.5256,0,4,10,21,251,72,end
Faster R-CNN,1549,0.97,2056.42,0.91,2058.3,0.49,3,0.6264,0,3,10,21,251,72,end
Faster R-CNN,1550,1.25,2055.43,0.79,2057.47,0.49,3,0.6196,0,3,10,21,251,72,end
Faster R-CNN,1551,0.89,2088.6,0.83,2090.31,0.48,3,0.6266,0,3,10,21,251,72,end
Faster R-CNN,1552,0.99,2110.73,0.78,2112.5,0.47,3,0.6416,0,3,10,21,251,72,end
Faster R-CNN,1553,0.87,2073.76,0.83,2075.46,0.48,4,0.6064,0,3,10,21,251,72,end
Faster R-CNN,1554,0.85,2041.23,0.77,2042.85,0.49,3,0.6549,0,3,10,21,251,72,end
Faster R-CNN,1555,1.54,2070.31,0.77,2072.62,0.48,4,0.5903,0,3,10,21,251,72,end
Faster R-CNN,1556,0.89,2131.69,0.8,2133.38,0.47,3,0.633,0,3,10,21,251,72,end
Faster R-CNN,1557,0.78,2143.33,0.74,2144.85,0.47,3,0.6219,0,2,10,21,251,72,end
Faster R-CNN,1558,0.97,2133.48,0.91,2135.37,0.47,4,0.5658,0,3,10,21,251,72,end
Faster R-CNN,1559,0.76,2094.12,1.04,2095.92,0.48,4,0.6851,0,3,10,21,251,72,end
