model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
KNN,199,0.67,0.0,0.13,0.81,1235.85,0,0.0,1,0,0,0,0,0,start
KNN,200,0.72,75.75,0.1,76.58,13.06,0,0.0,1,0,0,0,0,0,start
KNN,201,0.84,0.0,0.13,0.97,1028.44,0,0.0,1,0,0,0,0,0,start
KNN,202,1.12,0.0,0.12,1.24,805.88,0,0.0,1,0,0,0,0,0,start
KNN,203,0.66,0.0,0.23,0.9,1116.26,0,0.0,1,0,0,0,0,0,start
KNN,204,6.66,80.46,0.1,87.23,11.46,0,0.0,1,0,0,0,0,0,start
KNN,205,1.06,0.0,0.15,1.21,829.72,0,0.0,1,0,0,0,0,0,start
KNN,206,0.61,0.0,0.12,0.73,1362.86,0,0.0,1,0,0,0,0,0,start
KNN,207,1.11,0.0,0.21,1.32,759.01,0,0.0,1,0,0,0,0,0,start
KNN,208,0.91,80.78,0.1,81.79,12.23,0,0.0,1,0,0,0,0,0,start
KNN,209,0.98,0.0,0.14,1.12,892.89,0,0.0,1,0,0,0,0,0,start
KNN,210,0.66,0.0,0.14,0.8,1249.12,0,0.0,1,0,0,0,0,0,start
KNN,211,0.72,0.0,0.14,0.86,1163.18,0,0.0,1,0,0,0,0,0,start
KNN,212,0.71,82.51,0.09,83.32,12.0,0,0.0,1,0,0,0,0,0,start
KNN,213,0.94,0.0,0.15,1.09,918.98,0,0.0,1,0,0,0,0,0,start
KNN,214,0.72,0.0,0.14,0.87,1154.47,0,0.0,1,0,0,0,0,0,start
KNN,215,0.77,0.0,0.13,0.9,1109.58,0,0.0,1,0,0,0,0,0,start
KNN,216,13.47,82.27,0.12,95.85,10.43,0,0.0,1,0,0,0,0,0,start
KNN,217,0.83,0.0,0.15,0.98,1017.38,0,0.0,1,0,0,0,0,0,start
KNN,218,0.73,0.0,0.16,0.89,1126.67,0,0.0,1,0,0,0,0,0,start
KNN,219,0.8,0.0,0.15,0.94,1059.11,0,0.0,1,0,0,0,0,0,start
KNN,220,0.69,82.72,0.09,83.5,11.98,0,0.0,1,0,0,0,0,0,start
KNN,221,0.89,0.0,0.15,1.04,964.28,0,0.0,1,0,0,0,0,0,start
KNN,222,0.73,0.0,0.13,0.86,1161.13,0,0.0,1,0,0,0,0,0,start
KNN,223,0.79,0.0,0.15,0.94,1062.61,0,0.0,1,0,0,0,0,0,start
KNN,224,0.56,81.98,0.09,82.63,12.1,0,0.0,1,0,0,0,0,0,start
KNN,225,0.94,0.0,0.16,1.1,911.96,0,0.0,1,0,0,0,0,0,start
KNN,226,0.74,0.0,0.11,0.85,1176.45,0,0.0,1,0,0,0,0,0,start
KNN,227,0.56,0.0,0.12,0.69,1455.96,0,0.0,1,0,0,0,0,0,start
KNN,228,12.43,88.79,0.09,101.31,9.87,0,0.0,1,0,0,0,0,0,start
KNN,229,0.85,0.0,0.13,0.99,1014.77,0,0.0,1,0,0,0,0,0,start
KNN,230,0.65,0.0,0.17,0.82,1224.92,0,0.0,1,0,0,0,0,0,start
KNN,231,0.81,0.0,0.12,0.93,1072.5,0,0.0,1,0,0,0,0,0,start
KNN,232,0.81,84.4,0.1,85.31,11.72,0,0.0,1,0,0,0,0,0,start
KNN,233,0.84,0.0,0.16,1.01,990.9,0,0.0,1,0,0,0,0,0,start
KNN,234,0.66,0.0,0.14,0.8,1252.72,0,0.0,1,0,0,0,0,0,start
KNN,235,0.74,0.0,0.14,0.88,1135.07,0,0.0,1,0,0,0,0,0,start
KNN,236,0.78,87.75,0.09,88.63,11.28,0,0.0,1,0,0,0,0,0,start
KNN,237,0.86,0.0,0.14,1.0,1001.11,0,0.0,1,0,0,0,0,0,start
KNN,238,0.82,0.0,0.12,0.95,1055.36,0,0.0,1,0,0,0,0,0,start
KNN,239,0.56,0.0,0.12,0.68,1468.99,0,0.0,1,0,0,0,0,0,start
KNN,240,15.47,124.44,0.1,140.0,7.14,0,0.0,1,0,0,0,0,0,start
KNN,241,0.96,0.0,0.15,1.1,905.28,0,0.0,1,0,0,0,0,0,start
KNN,242,0.85,0.0,0.24,1.09,916.7,0,0.0,1,0,0,0,0,0,start
KNN,243,0.93,0.0,0.14,1.07,932.3,0,0.0,1,0,0,0,0,0,start
KNN,244,0.7,88.29,0.1,89.09,11.22,0,0.0,1,0,0,0,0,0,start
KNN,245,1.21,0.0,0.2,1.41,707.21,0,0.0,1,0,0,0,0,0,start
KNN,246,0.75,0.0,0.16,0.92,1092.32,0,0.0,1,0,0,0,0,0,start
KNN,247,0.95,0.0,0.16,1.11,901.3,0,0.0,1,0,0,0,0,0,start
KNN,248,1.04,98.39,0.1,99.53,10.05,0,0.0,1,0,0,0,0,0,start
KNN,249,0.96,0.0,0.15,1.11,899.18,0,0.0,1,0,0,0,0,0,start
KNN,250,0.75,0.0,0.16,0.91,1100.7,0,0.0,1,0,0,0,0,0,start
KNN,251,0.79,0.0,0.16,0.95,1053.81,0,0.0,1,0,0,0,0,0,start
KNN,252,13.89,98.37,0.11,112.36,8.9,0,0.0,1,0,0,0,0,0,start
KNN,253,0.96,0.0,0.17,1.13,881.76,0,0.0,1,0,0,0,0,0,start
KNN,254,0.85,0.01,0.17,1.02,980.03,0,0.0,1,0,0,0,0,0,start
KNN,255,1.11,0.0,0.26,1.36,733.73,0,0.0,1,0,0,0,0,0,start
KNN,256,1.59,80.03,0.09,81.7,12.24,0,0.0,1,0,0,0,0,0,start
KNN,257,0.81,0.0,0.14,0.96,1043.12,0,0.0,1,0,0,0,0,0,start
KNN,258,0.68,0.0,0.14,0.83,1211.74,0,0.0,1,0,0,0,0,0,start
KNN,259,0.72,0.0,0.13,0.85,1169.79,0,0.0,1,0,0,0,0,0,start
KNN,260,0.6,75.64,0.11,76.35,13.1,0,0.0,1,0,0,0,0,0,start
KNN,261,0.87,0.0,0.15,1.02,981.04,0,0.0,1,0,0,0,0,0,start
KNN,262,0.67,0.0,0.14,0.81,1240.75,0,0.0,1,0,0,0,0,0,start
KNN,263,0.79,0.0,0.29,1.08,925.32,0,0.0,1,0,0,0,0,0,start
KNN,264,15.15,75.92,0.09,91.16,10.97,0,0.0,1,0,0,0,0,0,start
KNN,265,0.8,0.0,0.13,0.93,1075.28,0,0.0,1,0,0,0,0,0,start
KNN,266,0.67,0.0,0.13,0.8,1242.72,0,0.0,1,0,0,0,0,0,start
KNN,267,0.56,0.0,0.14,0.71,1413.63,0,0.0,1,0,0,0,0,0,start
KNN,268,0.67,78.58,0.12,79.37,12.6,0,0.0,1,0,0,0,0,0,start
KNN,269,0.83,0.0,0.16,0.99,1009.65,0,0.0,1,0,0,0,0,0,start
KNN,270,0.64,0.0,0.12,0.76,1321.75,0,0.0,1,0,0,0,0,0,start
KNN,271,7.29,0.0,0.14,7.43,134.51,0,0.0,1,0,0,0,0,0,start
KNN,272,0.71,78.39,0.11,79.22,12.62,0,0.0,1,0,0,0,0,0,start
KNN,273,0.84,0.0,0.15,0.99,1009.95,0,0.0,1,0,0,0,0,0,start
KNN,274,0.65,0.0,0.12,0.77,1297.73,0,0.0,1,0,0,0,0,0,start
KNN,275,3.14,0.0,0.48,3.62,276.31,0,0.0,1,0,0,0,0,0,start
KNN,276,15.19,76.09,0.1,91.38,10.94,0,0.0,1,0,0,0,0,0,start
KNN,277,0.81,0.0,0.14,0.95,1053.14,0,0.0,1,0,0,0,0,0,start
KNN,278,0.66,0.0,0.13,0.79,1261.46,0,0.0,1,0,0,0,0,0,start
KNN,279,0.67,0.0,0.13,0.8,1254.96,0,0.0,1,0,0,0,0,0,start
KNN,280,0.7,78.47,0.1,79.26,12.62,0,0.0,1,0,0,0,0,0,start
KNN,281,0.77,0.0,0.13,0.9,1111.64,0,0.0,1,0,0,0,0,0,start
KNN,282,0.68,0.0,0.14,0.82,1217.63,0,0.0,1,0,0,0,0,0,start
KNN,283,0.8,0.0,0.14,0.94,1059.07,0,0.0,1,0,0,0,0,0,start
KNN,284,0.62,79.22,0.1,79.94,12.51,0,0.0,1,0,0,0,0,0,start
KNN,285,1.15,0.0,0.14,1.29,774.28,0,0.0,1,0,0,0,0,0,start
KNN,286,3.35,0.0,0.15,3.5,285.91,0,0.0,1,0,0,0,0,0,start
KNN,287,0.63,0.0,0.13,0.76,1317.64,0,0.0,1,0,0,0,0,0,start
KNN,288,11.91,79.95,0.1,91.96,10.87,0,0.0,1,0,0,0,0,0,start
KNN,289,0.89,0.0,0.14,1.03,971.99,0,0.0,1,0,0,0,0,0,start
KNN,290,0.68,0.0,0.12,0.81,1238.56,0,0.0,1,0,0,0,0,0,start
KNN,291,0.61,0.0,0.16,0.77,1300.96,0,0.0,1,0,0,0,0,0,start
KNN,292,0.62,79.01,0.09,79.72,12.54,0,0.0,1,0,0,0,0,0,start
